GeneENSG00000136160
ENSG00000103196
ENSG00000137033
ENSG00000089163
ENSG00000271430
ENSG00000105404
ENSG00000148110
ENSG00000111341
ENSG00000198959
ENSG00000140937
ENSG00000165029
ENSG00000144320
ENSG00000152527
ENSG00000077942
ENSG00000186417
ENSG00000175899
ENSG00000157214
ENSG00000065911
ENSG00000138182
ENSG00000259826
ENSG00000124212
ENSG00000087086
ENSG00000119969
ENSG00000172156
ENSG00000164122
ENSG00000116741
ENSG00000176928
ENSG00000004799
ENSG00000087510
ENSG00000225643
ENSG00000267106
ENSG00000134970
ENSG00000255647
ENSG00000168264
ENSG00000163739
ENSG00000162607
ENSG00000184349
ENSG00000206538
ENSG00000142871
ENSG00000103888
ENSG00000181634
ENSG00000162616
ENSG00000133026
ENSG00000114480
ENSG00000153130
ENSG00000137563
ENSG00000185215
ENSG00000079785
ENSG00000171617
ENSG00000173391
ENSG00000183688
ENSG00000186340
ENSG00000127951
ENSG00000022267
ENSG00000100300
ENSG00000166441
ENSG00000186369
ENSG00000133169
ENSG00000222724
ENSG00000135346
ENSG00000108604
ENSG00000172594
ENSG00000072571
ENSG00000072657
ENSG00000139269
ENSG00000163535
