GeneENSG00000109790
ENSG00000152377
ENSG00000089220
ENSG00000105810
ENSG00000146674
ENSG00000165280
ENSG00000034510
ENSG00000105825
ENSG00000073910
ENSG00000073969
ENSG00000110092
ENSG00000138061
ENSG00000105640
ENSG00000213186
ENSG00000158604
ENSG00000138138
ENSG00000163171
ENSG00000196950
ENSG00000051108
ENSG00000075213
ENSG00000075223
ENSG00000135074
ENSG00000115414
ENSG00000091136
ENSG00000115461
ENSG00000125835
ENSG00000187498
ENSG00000159167
ENSG00000138448
ENSG00000163468
ENSG00000143198
ENSG00000091986
ENSG00000168542
ENSG00000171793
ENSG00000241644
ENSG00000120802
ENSG00000011426
ENSG00000138675
ENSG00000138735
ENSG00000121039
ENSG00000126432
ENSG00000102265
ENSG00000135624
ENSG00000213442
ENSG00000094916
ENSG00000131747
ENSG00000106366
ENSG00000120708
ENSG00000138829
ENSG00000116161
ENSG00000154277
ENSG00000196776
ENSG00000009844
ENSG00000079257
ENSG00000135919
ENSG00000139289
ENSG00000148773
ENSG00000197702
ENSG00000099246
ENSG00000064042
ENSG00000113361
ENSG00000197756
ENSG00000122861
ENSG00000112096
ENSG00000122218
ENSG00000136108
ENSG00000064651
ENSG00000163938
ENSG00000011465
ENSG00000013275
ENSG00000139926
ENSG00000144369
ENSG00000169604
ENSG00000172403
ENSG00000117152
ENSG00000164104
ENSG00000112514
ENSG00000107796
ENSG00000066279
ENSG00000140262
ENSG00000140264
ENSG00000140285
ENSG00000112773
ENSG00000256618
ENSG00000107984
ENSG00000169908
ENSG00000117525
ENSG00000100234
ENSG00000197061
ENSG00000113083
ENSG00000133110
ENSG00000113140
ENSG00000104219
ENSG00000123496
ENSG00000117724
ENSG00000099194
ENSG00000104332
ENSG00000068366
ENSG00000104368
ENSG00000145147
ENSG00000151012
ENSG00000123700
ENSG00000173559
ENSG00000137076
ENSG00000170312
ENSG00000170315
ENSG00000211448
ENSG00000170345
ENSG00000185825
ENSG00000118523
ENSG00000108691
ENSG00000113649
ENSG00000245532
ENSG00000164692
ENSG00000100526
ENSG00000108821
ENSG00000124207
ENSG00000134057
ENSG00000251562
ENSG00000113810
ENSG00000164761
ENSG00000132388
ENSG00000182481
ENSG00000166923
ENSG00000170540
ENSG00000170542
ENSG00000170558
ENSG00000157456
ENSG00000145912
ENSG00000138778
ENSG00000119280
ENSG00000038427
ENSG00000130066
ENSG00000137573
ENSG00000070087
ENSG00000196531
ENSG00000146197
ENSG00000124762
ENSG00000124766
ENSG00000134363
ENSG00000137801
ENSG00000165092
ENSG00000137804
ENSG00000137807
ENSG00000141753
ENSG00000170961
