GeneENSG00000001460
ENSG00000001561
ENSG00000001626
ENSG00000001630
ENSG00000002746
ENSG00000002822
ENSG00000002919
ENSG00000003249
ENSG00000003400
ENSG00000003987
ENSG00000004399
ENSG00000004478
ENSG00000004660
ENSG00000005073
ENSG00000005108
ENSG00000005189
ENSG00000005471
ENSG00000005882
ENSG00000005961
ENSG00000006015
ENSG00000006016
ENSG00000006025
ENSG00000006062
ENSG00000006118
ENSG00000006194
ENSG00000006432
ENSG00000006459
ENSG00000006534
ENSG00000006606
ENSG00000006704
ENSG00000006740
ENSG00000006756
ENSG00000006757
ENSG00000006837
ENSG00000007255
ENSG00000007372
ENSG00000007376
ENSG00000007541
ENSG00000007545
ENSG00000007944
ENSG00000007952
ENSG00000008086
ENSG00000008118
ENSG00000008130
ENSG00000008277
ENSG00000008300
ENSG00000008382
ENSG00000008517
ENSG00000008710
ENSG00000008853
ENSG00000009694
ENSG00000009724
ENSG00000009830
ENSG00000010030
ENSG00000010310
ENSG00000010539
ENSG00000010626
ENSG00000010803
ENSG00000011021
ENSG00000011143
ENSG00000011258
ENSG00000011376
ENSG00000011451
ENSG00000012232
ENSG00000012817
ENSG00000013016
ENSG00000013293
ENSG00000013523
ENSG00000013563
ENSG00000013573
ENSG00000013619
ENSG00000014257
ENSG00000015133
ENSG00000016082
ENSG00000016391
ENSG00000017483
ENSG00000018869
ENSG00000019582
ENSG00000020129
ENSG00000020256
ENSG00000021762
ENSG00000021826
ENSG00000022567
ENSG00000022976
ENSG00000023171
ENSG00000023445
ENSG00000023892
ENSG00000023902
ENSG00000025434
ENSG00000025708
ENSG00000025770
ENSG00000026297
ENSG00000026652
ENSG00000027075
ENSG00000027847
ENSG00000028137
ENSG00000028277
ENSG00000028310
ENSG00000029534
ENSG00000030304
ENSG00000033011
ENSG00000033100
ENSG00000033122
ENSG00000035664
ENSG00000036448
ENSG00000036672
ENSG00000037042
ENSG00000037757
ENSG00000038358
ENSG00000038945
ENSG00000040487
ENSG00000040531
ENSG00000041515
ENSG00000042062
ENSG00000042286
ENSG00000043143
ENSG00000044090
ENSG00000044446
ENSG00000046647
ENSG00000046653
ENSG00000046889
ENSG00000047056
ENSG00000047230
ENSG00000047365
ENSG00000047578
ENSG00000047579
ENSG00000047597
ENSG00000047648
ENSG00000047936
ENSG00000048052
ENSG00000048462
ENSG00000048540
ENSG00000048740
ENSG00000049246
ENSG00000049540
ENSG00000049768
ENSG00000049769
ENSG00000050327
ENSG00000050344
ENSG00000050628
ENSG00000050820
ENSG00000051009
ENSG00000051523
ENSG00000052749
ENSG00000053371
ENSG00000053438
ENSG00000053524
ENSG00000054219
ENSG00000054277
ENSG00000054356
ENSG00000054392
ENSG00000054611
ENSG00000054690
ENSG00000054793
ENSG00000054983
ENSG00000055070
ENSG00000055163
ENSG00000055732
ENSG00000055813
ENSG00000056277
ENSG00000056998
ENSG00000058085
ENSG00000058866
ENSG00000059122
ENSG00000059145
ENSG00000059377
ENSG00000059378
ENSG00000060140
ENSG00000060642
ENSG00000060718
ENSG00000060971
ENSG00000061656
ENSG00000062370
ENSG00000063015
ENSG00000063127
ENSG00000063176
ENSG00000063241
ENSG00000063438
ENSG00000063761
ENSG00000064201
ENSG00000064225
ENSG00000064270
ENSG00000064309
ENSG00000064545
ENSG00000064547
ENSG00000064655
ENSG00000064787
ENSG00000064989
ENSG00000064999
ENSG00000065029
ENSG00000065361
ENSG00000065413
ENSG00000065485
ENSG00000065491
ENSG00000065621
ENSG00000065802
ENSG00000065989
ENSG00000066117
ENSG00000066405
ENSG00000066827
ENSG00000066923
ENSG00000067141
ENSG00000067177
ENSG00000067191
ENSG00000067445
ENSG00000067836
ENSG00000067992
ENSG00000068001
ENSG00000068024
ENSG00000068308
ENSG00000068354
ENSG00000068394
ENSG00000068400
ENSG00000068650
ENSG00000068781
ENSG00000068971
ENSG00000069011
ENSG00000069399
ENSG00000069493
ENSG00000069998
ENSG00000070047
ENSG00000070190
ENSG00000070366
ENSG00000070371
ENSG00000070413
ENSG00000070476
ENSG00000070729
ENSG00000070731
ENSG00000070759
ENSG00000070808
ENSG00000071051
ENSG00000071073
ENSG00000071564
ENSG00000071626
ENSG00000071655
ENSG00000071889
ENSG00000072121
ENSG00000072201
ENSG00000072210
ENSG00000072736
ENSG00000072786
ENSG00000072832
ENSG00000072864
ENSG00000072954
ENSG00000073050
ENSG00000073060
ENSG00000073146
ENSG00000073464
ENSG00000073536
ENSG00000073605
ENSG00000073670
ENSG00000073849
ENSG00000074219
ENSG00000074370
ENSG00000074706
ENSG00000074755
ENSG00000074964
ENSG00000075234
ENSG00000075275
ENSG00000075399
ENSG00000075702
ENSG00000075826
ENSG00000076201
ENSG00000076258
ENSG00000076650
ENSG00000076706
ENSG00000076716
ENSG00000076770
ENSG00000076928
ENSG00000077044
ENSG00000077063
ENSG00000077312
ENSG00000077585
ENSG00000077935
ENSG00000077943
ENSG00000078018
ENSG00000078053
ENSG00000078081
ENSG00000078319
ENSG00000078399
ENSG00000078401
ENSG00000078487
ENSG00000078795
ENSG00000078902
ENSG00000079156
ENSG00000079215
ENSG00000079263
ENSG00000079313
ENSG00000079335
ENSG00000079482
ENSG00000079805
ENSG00000079974
ENSG00000080298
ENSG00000080546
ENSG00000080561
ENSG00000080947
ENSG00000081051
ENSG00000081052
ENSG00000081181
ENSG00000081237
ENSG00000081377
ENSG00000081386
ENSG00000081803
ENSG00000082014
ENSG00000082126
ENSG00000082196
ENSG00000082293
ENSG00000082458
ENSG00000082482
ENSG00000083067
ENSG00000083454
ENSG00000083750
ENSG00000083807
ENSG00000083812
ENSG00000083814
ENSG00000083817
ENSG00000083828
ENSG00000083838
ENSG00000083844
ENSG00000084693
ENSG00000084710
ENSG00000084731
ENSG00000084734
ENSG00000084764
ENSG00000085185
ENSG00000085276
ENSG00000085563
ENSG00000085644
ENSG00000085831
ENSG00000085999
ENSG00000086015
ENSG00000086544
ENSG00000086570
ENSG00000086619
ENSG00000086696
ENSG00000086717
ENSG00000086991
ENSG00000087008
ENSG00000087076
ENSG00000087152
ENSG00000087299
ENSG00000087301
ENSG00000087589
ENSG00000088038
ENSG00000088280
ENSG00000088305
ENSG00000088367
ENSG00000088727
ENSG00000088808
ENSG00000088876
ENSG00000088881
ENSG00000088899
ENSG00000089041
ENSG00000089057
ENSG00000089060
ENSG00000089091
ENSG00000089094
ENSG00000089225
ENSG00000089472
ENSG00000089486
ENSG00000089639
ENSG00000089692
ENSG00000090006
ENSG00000090097
ENSG00000090238
ENSG00000090339
ENSG00000090372
ENSG00000090447
ENSG00000090539
ENSG00000090581
ENSG00000090661
ENSG00000090674
ENSG00000090776
ENSG00000091073
ENSG00000091106
ENSG00000091129
ENSG00000091262
ENSG00000091831
ENSG00000091879
ENSG00000091972
ENSG00000092036
ENSG00000092200
ENSG00000092208
ENSG00000092421
ENSG00000092445
ENSG00000092529
ENSG00000093217
ENSG00000094631
ENSG00000094841
ENSG00000095066
ENSG00000095110
ENSG00000095464
ENSG00000095585
ENSG00000095637
ENSG00000095739
ENSG00000095752
ENSG00000096433
ENSG00000096654
ENSG00000099139
ENSG00000099203
ENSG00000099251
ENSG00000099284
ENSG00000099326
ENSG00000099330
ENSG00000099377
ENSG00000099381
ENSG00000099385
ENSG00000099785
ENSG00000099849
ENSG00000099860
ENSG00000099864
ENSG00000099875
ENSG00000099889
ENSG00000099899
ENSG00000099949
ENSG00000099953
ENSG00000099956
ENSG00000099960
ENSG00000099994
ENSG00000099998
ENSG00000099999
ENSG00000100003
ENSG00000100012
ENSG00000100014
ENSG00000100023
ENSG00000100024
ENSG00000100027
ENSG00000100031
ENSG00000100034
ENSG00000100036
ENSG00000100056
ENSG00000100065
ENSG00000100068
ENSG00000100077
ENSG00000100084
ENSG00000100100
ENSG00000100104
ENSG00000100105
ENSG00000100147
ENSG00000100181
ENSG00000100206
ENSG00000100226
ENSG00000100228
ENSG00000100239
ENSG00000100246
ENSG00000100263
ENSG00000100271
ENSG00000100276
ENSG00000100280
ENSG00000100285
ENSG00000100292
ENSG00000100294
ENSG00000100298
ENSG00000100299
ENSG00000100304
ENSG00000100307
ENSG00000100314
ENSG00000100319
ENSG00000100344
ENSG00000100359
ENSG00000100360
ENSG00000100364
ENSG00000100425
ENSG00000100426
ENSG00000100441
ENSG00000100473
ENSG00000100478
ENSG00000100479
ENSG00000100483
ENSG00000100558
ENSG00000100577
ENSG00000100583
ENSG00000100605
ENSG00000100626
ENSG00000100652
ENSG00000100764
ENSG00000100767
ENSG00000100784
ENSG00000100802
ENSG00000100842
ENSG00000100890
ENSG00000100897
ENSG00000100918
ENSG00000100926
ENSG00000100968
ENSG00000100979
ENSG00000100982
ENSG00000101017
ENSG00000101096
ENSG00000101104
ENSG00000101115
ENSG00000101134
ENSG00000101160
ENSG00000101187
ENSG00000101189
ENSG00000101190
