GeneENSG00000000003
ENSG00000000419
ENSG00000000460
ENSG00000000971
ENSG00000001036
ENSG00000001084
ENSG00000001497
ENSG00000001561
ENSG00000001631
ENSG00000002016
ENSG00000272602
ENSG00000002549
ENSG00000158234
ENSG00000002834
ENSG00000002933
ENSG00000003096
ENSG00000272518
ENSG00000003393
ENSG00000158402
ENSG00000003509
ENSG00000003756
ENSG00000180257
ENSG00000004142
ENSG00000004487
ENSG00000004534
ENSG00000158526
ENSG00000004766
ENSG00000004799
ENSG00000158773
ENSG00000005108
ENSG00000005175
ENSG00000272807
ENSG00000005194
ENSG00000158850
ENSG00000005339
ENSG00000227268
ENSG00000005448
ENSG00000005469
ENSG00000005483
ENSG00000005486
ENSG00000005801
ENSG00000159082
ENSG00000159111
ENSG00000227345
ENSG00000006016
ENSG00000186665
ENSG00000006468
ENSG00000006530
ENSG00000159228
ENSG00000272977
ENSG00000006625
ENSG00000006634
ENSG00000176148
ENSG00000272994
ENSG00000006695
ENSG00000159322
ENSG00000159348
ENSG00000006831
ENSG00000007168
ENSG00000273038
ENSG00000159579
ENSG00000159674
ENSG00000227583
ENSG00000188677
ENSG00000007968
ENSG00000008118
ENSG00000159885
ENSG00000159899
ENSG00000159917
ENSG00000159921
ENSG00000008405
ENSG00000009694
ENSG00000009724
ENSG00000273237
ENSG00000010072
ENSG00000160199
ENSG00000010278
ENSG00000010292
ENSG00000010438
ENSG00000227908
ENSG00000160310
ENSG00000011114
ENSG00000160336
ENSG00000273372
ENSG00000011454
ENSG00000257093
ENSG00000012048
ENSG00000158467
ENSG00000012174
ENSG00000186889
ENSG00000012504
ENSG00000160688
ENSG00000273559
ENSG00000167264
ENSG00000013503
ENSG00000272695
ENSG00000160908
ENSG00000273749
ENSG00000014257
ENSG00000160948
ENSG00000160953
ENSG00000160961
ENSG00000015475
ENSG00000015676
ENSG00000016082
ENSG00000228221
ENSG00000017797
ENSG00000018510
ENSG00000018869
ENSG00000019549
ENSG00000020426
ENSG00000187049
ENSG00000020922
ENSG00000021355
ENSG00000161542
ENSG00000021574
ENSG00000021645
ENSG00000161800
ENSG00000023330
ENSG00000023608
ENSG00000023697
ENSG00000023734
ENSG00000228411
ENSG00000161981
ENSG00000025156
ENSG00000025423
ENSG00000162063
ENSG00000162086
ENSG00000162105
ENSG00000026652
ENSG00000228499
ENSG00000162191
ENSG00000028116
ENSG00000028528
ENSG00000029639
ENSG00000162384
ENSG00000030419
ENSG00000030582
ENSG00000031003
ENSG00000031081
ENSG00000031691
ENSG00000162407
ENSG00000162409
ENSG00000032742
ENSG00000033030
ENSG00000228649
ENSG00000033170
ENSG00000162493
ENSG00000247311
ENSG00000162521
