GeneENSG00000226950
ENSG00000054148
ENSG00000163412
ENSG00000105855
ENSG00000099968
ENSG00000143179
ENSG00000035928
ENSG00000036054
ENSG00000163507
ENSG00000215251
ENSG00000036549
ENSG00000163577
ENSG00000057657
ENSG00000143376
ENSG00000106080
ENSG00000058262
ENSG00000215421
ENSG00000277053
ENSG00000163629
ENSG00000175899
ENSG00000163660
ENSG00000163661
ENSG00000197535
ENSG00000106483
ENSG00000163739
ENSG00000176142
ENSG00000197579
ENSG00000106565
ENSG00000062598
ENSG00000197614
ENSG00000163814
ENSG00000264247
ENSG00000106771
ENSG00000197771
ENSG00000134243
ENSG00000162692
ENSG00000065183
ENSG00000065243
ENSG00000144182
ENSG00000176853
ENSG00000127951
ENSG00000127955
ENSG00000164080
ENSG00000137509
ENSG00000107798
ENSG00000218175
ENSG00000066422
ENSG00000066583
ENSG00000066697
ENSG00000128510
ENSG00000164176
ENSG00000066933
ENSG00000164197
ENSG00000198185
ENSG00000144744
ENSG00000164241
ENSG00000151923
ENSG00000128641
ENSG00000067704
ENSG00000144847
ENSG00000164323
ENSG00000164338
ENSG00000136631
ENSG00000164465
ENSG00000145244
ENSG00000145335
ENSG00000108604
ENSG00000145386
ENSG00000164631
ENSG00000145476
ENSG00000145569
ENSG00000145632
ENSG00000145685
ENSG00000145687
ENSG00000129534
ENSG00000254556
ENSG00000198720
ENSG00000108883
ENSG00000128578
ENSG00000145781
ENSG00000145868
ENSG00000145907
ENSG00000164211
ENSG00000130021
ENSG00000071462
ENSG00000164938
ENSG00000164941
ENSG00000198826
ENSG00000102359
ENSG00000279289
ENSG00000146054
ENSG00000072041
ENSG00000198855
ENSG00000072133
ENSG00000109572
ENSG00000178567
ENSG00000138801
ENSG00000109743
ENSG00000109805
ENSG00000131781
ENSG00000110002
ENSG00000073756
ENSG00000221852
ENSG00000073921
ENSG00000165410
ENSG00000165480
ENSG00000074410
ENSG00000074527
ENSG00000074695
ENSG00000267106
ENSG00000110429
ENSG00000075089
ENSG00000188070
ENSG00000110675
ENSG00000110696
ENSG00000075413
ENSG00000110768
ENSG00000131080
ENSG00000165733
ENSG00000110911
ENSG00000267258
ENSG00000174804
ENSG00000076242
ENSG00000222724
ENSG00000111057
ENSG00000147853
ENSG00000183098
ENSG00000121741
ENSG00000131737
ENSG00000078246
ENSG00000131844
ENSG00000255647
ENSG00000148481
ENSG00000223609
ENSG00000079277
ENSG00000166326
ENSG00000180423
ENSG00000079691
ENSG00000132274
ENSG00000180530
ENSG00000079931
ENSG00000111897
ENSG00000148848
ENSG00000148926
ENSG00000148700
ENSG00000180628
ENSG00000112118
ENSG00000168137
ENSG00000166482
ENSG00000080824
ENSG00000149212
ENSG00000166508
ENSG00000132549
ENSG00000132561
ENSG00000204977
ENSG00000112312
ENSG00000112319
ENSG00000132639
ENSG00000082213
ENSG00000181195
ENSG00000082497
ENSG00000112640
ENSG00000082805
ENSG00000242779
ENSG00000166845
ENSG00000108582
ENSG00000181458
ENSG00000181634
ENSG00000112972
ENSG00000166986
ENSG00000113048
ENSG00000113108
ENSG00000167081
ENSG00000084652
ENSG00000111962
ENSG00000181924
ENSG00000113300
ENSG00000085365
ENSG00000182093
ENSG00000113389
ENSG00000182149
ENSG00000122176
ENSG00000182197
ENSG00000167378
ENSG00000151292
ENSG00000151320
ENSG00000113615
ENSG00000283156
ENSG00000204217
ENSG00000151388
ENSG00000086848
ENSG00000090889
ENSG00000151553
ENSG00000167635
ENSG00000114098
ENSG00000087510
ENSG00000134186
ENSG00000088179
ENSG00000134247
ENSG00000114374
ENSG00000182752
ENSG00000167766
ENSG00000182827
ENSG00000180867
ENSG00000182952
ENSG00000082996
ENSG00000182985
ENSG00000114796
ENSG00000089163
ENSG00000152433
ENSG00000134690
ENSG00000225017
ENSG00000183199
ENSG00000204941
ENSG00000279159
ENSG00000270225
ENSG00000168214
ENSG00000152778
ENSG00000090530
ENSG00000134986
ENSG00000090612
ENSG00000115295
ENSG00000205213
ENSG00000090905
ENSG00000225206
ENSG00000115380
ENSG00000168386
ENSG00000135164
ENSG00000135205
ENSG00000115464
ENSG00000164830
ENSG00000183691
ENSG00000233705
ENSG00000183801
ENSG00000092140
ENSG00000115761
ENSG00000115806
ENSG00000168679
ENSG00000092847
ENSG00000184009
ENSG00000093072
ENSG00000184076
ENSG00000154065
ENSG00000094804
ENSG00000225530
ENSG00000168827
ENSG00000154127
ENSG00000154174
ENSG00000168938
ENSG00000154265
ENSG00000095485
ENSG00000225643
ENSG00000154319
ENSG00000135845
ENSG00000096696
ENSG00000096746
ENSG00000184445
ENSG00000135932
ENSG00000154678
ENSG00000246859
ENSG00000169155
ENSG00000154736
ENSG00000116641
ENSG00000186185
ENSG00000136021
ENSG00000116731
ENSG00000136147
ENSG00000169299
ENSG00000155158
ENSG00000155324
ENSG00000136240
ENSG00000169490
ENSG00000109270
ENSG00000169554
ENSG00000140092
ENSG00000136381
ENSG00000185065
ENSG00000117155
ENSG00000169714
ENSG00000156017
ENSG00000169851
ENSG00000136709
ENSG00000136754
ENSG00000100225
ENSG00000226243
ENSG00000119471
ENSG00000117594
ENSG00000117640
ENSG00000136874
ENSG00000117906
ENSG00000226380
ENSG00000118096
ENSG00000118193
ENSG00000185634
ENSG00000185658
ENSG00000136999
ENSG00000156804
ENSG00000137040
ENSG00000185728
ENSG00000185745
ENSG00000118596
ENSG00000170417
ENSG00000100532
ENSG00000157181
ENSG00000185950
ENSG00000100596
ENSG00000154122
ENSG00000100647
ENSG00000094914
ENSG00000140382
ENSG00000100722
ENSG00000137501
ENSG00000197415
ENSG00000257103
ENSG00000119328
ENSG00000143469
ENSG00000137710
ENSG00000170852
ENSG00000212802
ENSG00000186369
ENSG00000186417
ENSG00000116106
ENSG00000137809
ENSG00000119684
ENSG00000158050
