GeneENSG00000213064
ENSG00000119705
ENSG00000001461
ENSG00000158161
ENSG00000186660
ENSG00000171150
ENSG00000137970
ENSG00000158290
ENSG00000101265
ENSG00000101290
ENSG00000171241
ENSG00000119969
ENSG00000135837
ENSG00000213186
ENSG00000138119
ENSG00000137876
ENSG00000138134
ENSG00000126773
ENSG00000138138
ENSG00000138182
ENSG00000171451
ENSG00000138279
ENSG00000005249
ENSG00000120437
ENSG00000138376
ENSG00000260032
ENSG00000120526
ENSG00000005700
ENSG00000138385
ENSG00000253506
ENSG00000005889
ENSG00000005893
ENSG00000006007
ENSG00000138434
ENSG00000159167
ENSG00000138448
ENSG00000120705
ENSG00000120708
ENSG00000101928
ENSG00000006576
ENSG00000120738
ENSG00000138629
ENSG00000006652
ENSG00000120802
ENSG00000102024
ENSG00000120837
ENSG00000171848
ENSG00000226608
ENSG00000171862
ENSG00000138675
ENSG00000138698
ENSG00000138735
ENSG00000121022
ENSG00000121039
ENSG00000138758
ENSG00000102265
ENSG00000121073
ENSG00000072952
ENSG00000184374
ENSG00000213442
ENSG00000138778
ENSG00000170248
ENSG00000008311
ENSG00000138829
ENSG00000197594
ENSG00000008952
ENSG00000102580
ENSG00000121578
ENSG00000121579
ENSG00000009844
ENSG00000102753
ENSG00000010256
ENSG00000139211
ENSG00000139218
ENSG00000188229
ENSG00000139289
ENSG00000139318
ENSG00000172403
ENSG00000011007
ENSG00000139329
ENSG00000138061
ENSG00000121989
ENSG00000113361
ENSG00000123700
ENSG00000172531
ENSG00000122218
ENSG00000011426
ENSG00000133393
ENSG00000011465
ENSG00000172667
ENSG00000122482
ENSG00000103196
ENSG00000012983
ENSG00000013275
ENSG00000139726
ENSG00000139734
ENSG00000139746
ENSG00000013375
ENSG00000013441
ENSG00000013588
ENSG00000014123
ENSG00000139921
ENSG00000139926
ENSG00000122786
ENSG00000014919
ENSG00000122862
ENSG00000122884
ENSG00000140105
ENSG00000161057
ENSG00000140262
ENSG00000140264
ENSG00000140285
ENSG00000101361
ENSG00000140299
ENSG00000158604
ENSG00000189079
ENSG00000134852
ENSG00000103888
ENSG00000064042
ENSG00000173221
ENSG00000123240
ENSG00000104047
ENSG00000022267
ENSG00000022277
ENSG00000140443
ENSG00000022840
ENSG00000213949
ENSG00000146476
ENSG00000123416
ENSG00000161888
ENSG00000104219
ENSG00000123496
ENSG00000123505
ENSG00000024422
ENSG00000140612
ENSG00000104332
ENSG00000173706
ENSG00000113083
ENSG00000173517
ENSG00000025796
ENSG00000104368
ENSG00000140740
ENSG00000104388
ENSG00000173559
ENSG00000123908
ENSG00000140937
ENSG00000123975
ENSG00000140945
ENSG00000173660
ENSG00000029364
ENSG00000173692
ENSG00000162378
ENSG00000173786
ENSG00000141027
ENSG00000124145
ENSG00000196233
ENSG00000104738
ENSG00000141076
ENSG00000196262
ENSG00000031698
ENSG00000075223
ENSG00000141232
ENSG00000124207
ENSG00000162496
ENSG00000124172
ENSG00000214253
ENSG00000034510
ENSG00000174099
ENSG00000118246
ENSG00000162607
ENSG00000162616
ENSG00000253738
ENSG00000196428
ENSG00000116752
ENSG00000133816
ENSG00000038427
ENSG00000124570
ENSG00000119138
ENSG00000162695
ENSG00000143222
ENSG00000162733
ENSG00000133858
ENSG00000174437
ENSG00000196531
ENSG00000041982
ENSG00000214517
ENSG00000124762
ENSG00000124766
ENSG00000162819
ENSG00000163939
ENSG00000124788
ENSG00000124795
ENSG00000173905
ENSG00000124831
ENSG00000044574
ENSG00000189184
ENSG00000033867
ENSG00000125148
ENSG00000162961
ENSG00000105404
ENSG00000125257
ENSG00000142156
ENSG00000171566
ENSG00000251562
ENSG00000163017
ENSG00000196776
ENSG00000125445
ENSG00000048828
ENSG00000049130
ENSG00000142507
ENSG00000049323
ENSG00000049449
ENSG00000105640
ENSG00000175063
ENSG00000050130
ENSG00000050165
ENSG00000163171
ENSG00000175166
ENSG00000134013
ENSG00000196950
ENSG00000051108
ENSG00000163297
ENSG00000142871
ENSG00000087245
ENSG00000052723
ENSG00000052802
ENSG00000163359
ENSG00000125818
ENSG00000105810
ENSG00000137033
ENSG00000105825
ENSG00000125835
ENSG00000114439
ENSG00000175376
ENSG00000197102
ENSG00000125868
ENSG00000163453
ENSG00000163468
ENSG00000143198
ENSG00000055044
ENSG00000105968
ENSG00000105971
ENSG00000105988
ENSG00000159176
ENSG00000175582
ENSG00000163527
ENSG00000163535
ENSG00000126088
ENSG00000106034
ENSG00000057019
ENSG00000253276
ENSG00000126226
ENSG00000143387
ENSG00000106105
ENSG00000143401
ENSG00000106144
ENSG00000058668
ENSG00000126432
ENSG00000058804
ENSG00000087460
ENSG00000106366
ENSG00000060237
ENSG00000060688
ENSG00000143575
ENSG00000060982
ENSG00000062194
ENSG00000062485
ENSG00000143727
ENSG00000062716
ENSG00000171793
ENSG00000143771
ENSG00000143776
ENSG00000127184
ENSG00000163848
ENSG00000197702
ENSG00000127241
ENSG00000197747
ENSG00000197756
ENSG00000106799
ENSG00000128245
ENSG00000143924
ENSG00000127483
ENSG00000064651
ENSG00000163938
ENSG00000064666
ENSG00000143995
ENSG00000163956
ENSG00000197879
ENSG00000217128
ENSG00000144048
ENSG00000117226
ENSG00000164024
ENSG00000065135
ENSG00000065150
ENSG00000144136
ENSG00000164040
ENSG00000107372
ENSG00000197961
ENSG00000088325
ENSG00000065534
ENSG00000144320
ENSG00000176928
ENSG00000144369
ENSG00000130066
ENSG00000164104
ENSG00000107796
ENSG00000164122
ENSG00000066279
ENSG00000128335
ENSG00000198121
ENSG00000077232
ENSG00000066654
ENSG00000144566
ENSG00000164171
ENSG00000107949
ENSG00000239672
ENSG00000177200
ENSG00000198162
ENSG00000067048
ENSG00000107984
ENSG00000164209
ENSG00000144724
ENSG00000128606
ENSG00000265354
ENSG00000164253
ENSG00000144802
ENSG00000144810
ENSG00000164292
ENSG00000164300
ENSG00000108256
ENSG00000128708
ENSG00000164327
ENSG00000117395
ENSG00000198408
ENSG00000124733
ENSG00000068366
ENSG00000068489
ENSG00000145147
ENSG00000129003
ENSG00000108510
ENSG00000198492
ENSG00000134970
ENSG00000159658
ENSG00000068912
ENSG00000129187
ENSG00000069275
ENSG00000129235
ENSG00000145390
ENSG00000265972
ENSG00000145431
ENSG00000069956
ENSG00000108691
ENSG00000145495
ENSG00000145555
ENSG00000070087
ENSG00000114686
ENSG00000108821
ENSG00000164741
ENSG00000108826
ENSG00000136205
ENSG00000164754
ENSG00000145730
ENSG00000108848
ENSG00000108854
ENSG00000108861
ENSG00000240376
ENSG00000218502
ENSG00000178057
ENSG00000145782
ENSG00000141753
ENSG00000109046
ENSG00000070961
ENSG00000178163
ENSG00000100219
ENSG00000109099
ENSG00000187955
ENSG00000164934
ENSG00000071537
ENSG00000109180
ENSG00000198833
ENSG00000072042
ENSG00000214612
ENSG00000198856
ENSG00000146223
ENSG00000072274
ENSG00000146263
ENSG00000165092
ENSG00000130338
ENSG00000146282
ENSG00000072571
ENSG00000072657
ENSG00000165124
ENSG00000130402
ENSG00000165169
ENSG00000072849
ENSG00000109790
ENSG00000130508
ENSG00000109861
ENSG00000146648
ENSG00000146674
ENSG00000165280
ENSG00000198959
ENSG00000198961
ENSG00000073614
ENSG00000073910
ENSG00000073969
ENSG00000110092
ENSG00000165416
ENSG00000110172
ENSG00000074416
ENSG00000074590
ENSG00000110330
ENSG00000074696
ENSG00000147065
ENSG00000110422
ENSG00000074842
ENSG00000075213
ENSG00000147162
ENSG00000165637
ENSG00000075292
ENSG00000176788
ENSG00000229097
ENSG00000130985
ENSG00000075539
ENSG00000131016
ENSG00000131018
ENSG00000147416
ENSG00000165699
ENSG00000255248
ENSG00000165732
ENSG00000154473
ENSG00000009413
ENSG00000147526
ENSG00000076043
ENSG00000139154
ENSG00000131171
ENSG00000117724
ENSG00000241644
ENSG00000111252
ENSG00000165916
ENSG00000114999
ENSG00000111300
ENSG00000077254
ENSG00000148110
ENSG00000111341
ENSG00000166012
ENSG00000111371
ENSG00000148175
ENSG00000166073
ENSG00000077782
ENSG00000111530
ENSG00000077942
ENSG00000131711
ENSG00000078098
ENSG00000131747
ENSG00000166147
ENSG00000078237
ENSG00000117899
ENSG00000166197
ENSG00000166224
ENSG00000152558
ENSG00000242125
ENSG00000166266
ENSG00000148634
ENSG00000079257
ENSG00000111799
ENSG00000111845
ENSG00000166347
ENSG00000163069
ENSG00000079785
ENSG00000132294
ENSG00000180543
ENSG00000187498
ENSG00000166441
ENSG00000139324
ENSG00000172594
ENSG00000134853
ENSG00000112096
ENSG00000112110
ENSG00000242372
ENSG00000112200
ENSG00000180879
