GeneENSG00000101138
ENSG00000114978
ENSG00000168036
ENSG00000073712
ENSG00000134871
ENSG00000147027
ENSG00000101367
ENSG00000005022
ENSG00000213965
ENSG00000149346
ENSG00000175216
ENSG00000205302
ENSG00000105819
ENSG00000114021
ENSG00000101911
ENSG00000111142
ENSG00000092148
ENSG00000055917
ENSG00000244921
ENSG00000104320
ENSG00000092820
ENSG00000260257
ENSG00000159593
ENSG00000148154
ENSG00000102189
ENSG00000138760
ENSG00000138814
ENSG00000111669
ENSG00000139083
ENSG00000111696
ENSG00000126787
ENSG00000139163
ENSG00000160131
ENSG00000154447
ENSG00000172269
ENSG00000225733
ENSG00000102893
ENSG00000273319
ENSG00000163840
ENSG00000115738
ENSG00000139433
ENSG00000253729
ENSG00000257621
ENSG00000080822
ENSG00000166483
ENSG00000080986
ENSG00000112245
ENSG00000164032
ENSG00000139697
ENSG00000122591
ENSG00000013297
ENSG00000127947
ENSG00000117139
ENSG00000117143
ENSG00000198042
ENSG00000164109
ENSG00000144597
ENSG00000132842
ENSG00000181467
ENSG00000123119
ENSG00000019991
ENSG00000131238
ENSG00000181744
ENSG00000128699
ENSG00000123427
ENSG00000067798
ENSG00000189241
ENSG00000170027
ENSG00000067955
ENSG00000117713
ENSG00000117748
ENSG00000144959
ENSG00000198431
ENSG00000150938
ENSG00000025772
ENSG00000113328
ENSG00000026508
ENSG00000123728
ENSG00000068878
ENSG00000164548
ENSG00000124151
ENSG00000024526
ENSG00000151414
ENSG00000198677
ENSG00000100554
ENSG00000164751
ENSG00000188529
ENSG00000035403
ENSG00000108960
ENSG00000071243
ENSG00000235162
ENSG00000109184
ENSG00000198901
ENSG00000186298
ENSG00000151893
ENSG00000118680
ENSG00000109475
ENSG00000170871
ENSG00000134352
ENSG00000155097
ENSG00000072415
ENSG00000105281
ENSG00000152223
ENSG00000244038
